"","Channel","Emb_ID","Somites","Cntl","Expt","Ratio"
"1","RFP","20211116_Enh3delSox10_Emb10","11ss",0.613670363578581,0.249442425065525,0.406476245016815
"2","RFP","20211116_Enh3delSox10_Emb11","9ss",1.13811148745784,0.460454519301876,0.404577692410764
"3","RFP","20211116_Enh3delSox10_Emb2","11ss",0.558486057595082,0.227847789296338,0.407973997197857
"4","RFP","20211116_Enh3delSox10_Emb3","8ss",0.670631063367241,0.201145622555167,0.299934842781088
"5","RFP","20211116_Enh3delSox10_Emb5","9ss",0.733419922872722,0.222031572042615,0.302734579629283
"6","RFP","20211116_Enh3delSox10_Emb6","10ss",0.691868070970808,0.172453130787787,0.24925724718848
"7","RFP","20211116_Enh3delSox10_Emb9","8ss",0.898667386436884,0.208221464361607,0.231700256962903
"8","RFP","20211206_Enh3delSox10_Emb1","8ss",1.3848128724109,0.816985721465078,0.589961097085082
"9","RFP","20211206_Enh3delSox10_Emb4","10ss",2.31033277530994,1.60028442736995,0.692664037177617
